z_real,z_img,applied_voltage,sbh_weight_percent,catalyst_loading
0.42601,0.11474,0.7,5,8.8
0.44283,0.1066,0.7,5,8.8
0.43581,0.0358,0.7,5,8.8
0.54313,0.079,0.7,5,8.8
0.41082,0.08559,0.7,5,8.8
0.43907,0.07893,0.7,5,8.8
0.44564,0.06578,0.7,5,8.8
0.33364,-0.00788,0.3,8,8.8
0.34028,-0.00855,0.3,8,8.8
0.33797,-0.00849,0.3,8,8.8
0.33413,-0.00767,0.3,8,8.8
0.34275,-0.00772,0.3,8,8.8
0.33485,-0.00767,0.3,8,8.8
0.33784,-0.00861,0.3,8,8.8
0.33202,-0.00777,0.3,8,8.8
0.33234,-0.00807,0.3,8,8.8
0.33461,-0.00942,0.3,8,8.8
0.33926,-0.00827,0.3,8,8.8
0.33542,-0.01791,0.3,8,8.8
0.34009,-0.01598,0.3,8,8.8
0.34383,-0.01154,0.3,8,8.8
0.34603,-0.00619,0.3,8,8.8
0.34322,-0.00236,0.3,8,8.8
0.34022,0.00107,0.3,8,8.8
0.33975,0.00379,0.3,8,8.8
0.34101,0.00628,0.3,8,8.8
0.34427,0.00788,0.3,8,8.8
0.34415,0.01024,0.3,8,8.8
0.34721,0.01172,0.3,8,8.8
0.3479,0.01357,0.3,8,8.8
0.34985,0.01527,0.3,8,8.8
0.35015,0.01717,0.3,8,8.8
0.35167,0.01852,0.3,8,8.8
0.35723,0.02094,0.3,8,8.8
0.36037,0.02308,0.3,8,8.8
0.36477,0.02526,0.3,8,8.8
0.36884,0.02768,0.3,8,8.8
0.36918,0.03129,0.3,8,8.8
0.37136,0.0345,0.3,8,8.8
0.37421,0.03903,0.3,8,8.8
0.37663,0.04315,0.3,8,8.8
0.38711,0.04679,0.3,8,8.8
0.39313,0.05364,0.3,8,8.8
0.40114,0.05988,0.3,8,8.8
0.40802,0.067,0.3,8,8.8
0.4143,0.07574,0.3,8,8.8
0.42687,0.08338,0.3,8,8.8
0.44146,0.09423,0.3,8,8.8
0.45865,0.10317,0.3,8,8.8
0.47442,0.11597,0.3,8,8.8
0.49595,0.13085,0.3,8,8.8
0.5258,0.1378,0.3,8,8.8
0.54946,0.14806,0.3,8,8.8
0.58778,0.16435,0.3,8,8.8
0.61754,0.17296,0.3,8,8.8
0.64418,0.18666,0.3,8,8.8
0.6788,0.20215,0.3,8,8.8
0.71202,0.20328,0.3,8,8.8
0.74917,0.21264,0.3,8,8.8
0.80733,0.20398,0.3,8,8.8
0.84152,0.20761,0.3,8,8.8
0.85724,0.2419,0.3,8,8.8
0.99453,0.15199,0.3,8,8.8
0.92372,0.1369,0.3,8,8.8
0.91058,0.16072,0.3,8,8.8
0.96546,0.1262,0.3,8,8.8
1.003,0.101,0.3,8,8.8
1.0244,0.1169,0.3,8,8.8
1.0746,0.04854,0.3,8,8.8
0.99947,0.0666,0.3,8,8.8
0.963,0.04722,0.3,8,8.8
0.85207,0.01121,0.3,8,8.8
2.119,0.02242,0.3,8,8.8
1.0858,0.1114,0.3,8,8.8
0.09681,-0.00949,0.5,8,8.8
0.10526,7.05E-04,0.5,8,8.8
0.10519,4.51E-04,0.5,8,8.8
0.10531,5.88E-04,0.5,8,8.8
0.10527,6.65E-04,0.5,8,8.8
0.10552,7.32E-04,0.5,8,8.8
0.10524,7.03E-04,0.5,8,8.8
0.10514,5.78E-04,0.5,8,8.8
0.10516,6.10E-04,0.5,8,8.8
0.10524,6.67E-04,0.5,8,8.8
0.10518,8.01E-04,0.5,8,8.8
0.10875,-0.00708,0.5,8,8.8
0.1136,-0.00675,0.5,8,8.8
0.11622,-0.00433,0.5,8,8.8
0.11765,-0.00156,0.5,8,8.8
0.11849,6.01E-04,0.5,8,8.8
0.11921,0.00249,0.5,8,8.8
0.1199,0.00391,0.5,8,8.8
0.12083,0.0053,0.5,8,8.8
0.12172,0.00657,0.5,8,8.8
0.12291,0.0077,0.5,8,8.8
0.1241,0.00891,0.5,8,8.8
0.12546,0.0101,0.5,8,8.8
0.12702,0.01135,0.5,8,8.8
0.12878,0.01253,0.5,8,8.8
0.13072,0.01388,0.5,8,8.8
0.13281,0.01508,0.5,8,8.8
0.13521,0.01649,0.5,8,8.8
0.13805,0.01656,0.5,8,8.8
0.14104,0.01813,0.5,8,8.8
0.1439,0.01916,0.5,8,8.8
0.14704,0.02005,0.5,8,8.8
0.15047,0.02056,0.5,8,8.8
0.15367,0.0212,0.5,8,8.8
0.15695,0.02173,0.5,8,8.8
0.16045,0.02222,0.5,8,8.8
0.16351,0.02296,0.5,8,8.8
0.16703,0.02348,0.5,8,8.8
0.17046,0.02432,0.5,8,8.8
0.17411,0.02517,0.5,8,8.8
0.1784,0.02655,0.5,8,8.8
0.183,0.02736,0.5,8,8.8
0.18762,0.02972,0.5,8,8.8
0.19235,0.032,0.5,8,8.8
0.1997,0.03254,0.5,8,8.8
0.20511,0.03542,0.5,8,8.8
0.21163,0.03906,0.5,8,8.8
0.21963,0.04274,0.5,8,8.8
0.22754,0.04618,0.5,8,8.8
0.23604,0.05099,0.5,8,8.8
0.24555,0.05498,0.5,8,8.8
0.25572,0.05942,0.5,8,8.8
0.27057,0.06073,0.5,8,8.8
0.26614,0.06116,0.5,8,8.8
0.29672,0.06047,0.5,8,8.8
0.30677,0.05812,0.5,8,8.8
0.32052,0.05447,0.5,8,8.8
0.32959,0.05107,0.5,8,8.8
0.33364,0.04407,0.5,8,8.8
0.316,0.02853,0.5,8,8.8
0.35032,0.03161,0.5,8,8.8
0.35468,0.02845,0.5,8,8.8
0.35837,0.01908,0.5,8,8.8
0.3627,0.01574,0.5,8,8.8
0.36226,0.00951,0.5,8,8.8
0.35783,0.0059,0.5,8,8.8
0.36722,0.00409,0.5,8,8.8
0.37091,-7.66E-04,0.5,8,8.8
0.18159,0.02345,0.7,8,8.8
0.18835,0.02125,0.7,8,8.8
0.18824,0.02199,0.7,8,8.8
0.18439,0.02406,0.7,8,8.8
0.18378,0.02323,0.7,8,8.8
0.18898,0.02209,0.7,8,8.8
0.18898,0.02209,0.7,8,8.8
0.18376,0.02317,0.7,8,8.8
0.18418,0.02353,0.7,8,8.8
0.18898,0.02209,0.7,8,8.8
0.18382,0.02314,0.7,8,8.8
0.20234,-0.0162,0.7,8,8.8
0.22745,-0.0186,0.7,8,8.8
0.24049,-0.01455,0.7,8,8.8
0.2024,-0.00251,0.7,8,8.8
0.23194,-0.02848,0.7,8,8.8
0.22737,0.01791,0.7,8,8.8
0.21578,0.00973,0.7,8,8.8
0.20124,0.01293,0.7,8,8.8
0.22367,0.03195,0.7,8,8.8
0.22453,0.02143,0.7,8,8.8
0.23881,0.00873,0.7,8,8.8
0.2283,0.00308,0.7,8,8.8
0.22773,0.02216,0.7,8,8.8
0.25208,0.00663,0.7,8,8.8
0.25116,-0.00823,0.7,8,8.8
0.25116,0.00823,0.7,8,8.8
0.24902,0.02449,0.7,8,8.8
0.23485,0.03355,0.7,8,8.8
0.27191,0.02941,0.7,8,8.8
0.26858,0.04905,0.7,8,8.8
0.27663,0.0433,0.7,8,8.8
0.28652,0.04635,0.7,8,8.8
0.26836,0.03164,0.7,8,8.8
0.28539,0.03677,0.7,8,8.8
0.27907,0.02042,0.7,8,8.8
0.29719,0.03461,0.7,8,8.8
0.3056,0.01979,0.7,8,8.8
0.29939,0.04909,0.7,8,8.8
0.3128,0.03027,0.7,8,8.8
0.31089,0.05182,0.7,8,8.8
0.33107,0.03015,0.7,8,8.8
0.32644,0.04145,0.7,8,8.8
0.35371,0.01674,0.7,8,8.8
0.35433,0.02847,0.7,8,8.8
0.35435,0.03438,0.7,8,8.8
0.38598,0.03817,0.7,8,8.8
0.38566,0.04462,0.7,8,8.8
0.3788,0.05044,0.7,8,8.8
0.41705,0.05,0.7,8,8.8
0.4095,0.05615,0.7,8,8.8
0.41001,0.08757,0.7,8,8.8
0.44881,0.08838,0.7,8,8.8
0.44001,0.09429,0.7,8,8.8
0.47143,0.12572,0.7,8,8.8
0.50286,0.12572,0.7,8,8.8
0.50286,0.12572,0.7,8,8.8
0.53429,0.15714,0.7,8,8.8
0.59715,0.15714,0.7,8,8.8
0.62858,0.15714,0.7,8,8.8
0.66001,0.12572,0.7,8,8.8
0.66001,0.12572,0.7,8,8.8
0.72287,0.09429,0.7,8,8.8
0.72287,0.09429,0.7,8,8.8
0.72287,0.09429,0.7,8,8.8
0.7543,0.06286,0.7,8,8.8
0.78572,0.06286,0.7,8,8.8
0.06244,0.0071,0.3,1,13.4
0.06115,0.0073,0.3,1,13.4
0.06123,0.0073,0.3,1,13.4
0.06135,0.00737,0.3,1,13.4
0.0612,0.00727,0.3,1,13.4
0.06273,0.00688,0.3,1,13.4
0.06118,0.00742,0.3,1,13.4
0.06269,0.00714,0.3,1,13.4
0.06115,0.0073,0.3,1,13.4
0.0624,0.00736,0.3,1,13.4
0.06088,0.00734,0.3,1,13.4
0.06707,-0.0054,0.3,1,13.4
0.07484,-0.00529,0.3,1,13.4
0.07864,-0.00394,0.3,1,13.4
0.08048,-0.00101,0.3,1,13.4
0.08199,0.00164,0.3,1,13.4
0.08286,0.00372,0.3,1,13.4
0.08357,0.00521,0.3,1,13.4
0.0846,0.0066,0.3,1,13.4
0.08567,0.0077,0.3,1,13.4
0.0871,0.00902,0.3,1,13.4
0.08886,0.00975,0.3,1,13.4
0.09098,0.01017,0.3,1,13.4
0.09236,0.01049,0.3,1,13.4
0.09426,0.01085,0.3,1,13.4
0.09623,0.01127,0.3,1,13.4
0.09841,0.01134,0.3,1,13.4
0.09933,0.01124,0.3,1,13.4
0.10158,0.01096,0.3,1,13.4
0.10316,0.01104,0.3,1,13.4
0.10387,0.01121,0.3,1,13.4
0.10559,0.01146,0.3,1,13.4
0.10672,0.01147,0.3,1,13.4
0.10803,0.01267,0.3,1,13.4
0.11026,0.01246,0.3,1,13.4
0.11167,0.01392,0.3,1,13.4
0.11315,0.01567,0.3,1,13.4
0.11583,0.01687,0.3,1,13.4
0.11883,0.0186,0.3,1,13.4
0.12309,0.0203,0.3,1,13.4
0.12497,0.02198,0.3,1,13.4
0.12897,0.02345,0.3,1,13.4
0.13219,0.02559,0.3,1,13.4
0.13556,0.02762,0.3,1,13.4
0.14534,0.0267,0.3,1,13.4
0.15026,0.02804,0.3,1,13.4
0.15013,0.03154,0.3,1,13.4
0.15424,0.03289,0.3,1,13.4
0.15628,0.03521,0.3,1,13.4
0.16077,0.0389,0.3,1,13.4
0.16397,0.04102,0.3,1,13.4
0.16532,0.04751,0.3,1,13.4
0.17046,0.05448,0.3,1,13.4
0.17874,0.0616,0.3,1,13.4
0.17461,0.07129,0.3,1,13.4
0.19518,0.08716,0.3,1,13.4
0.19375,0.1024,0.3,1,13.4
0.23437,0.13263,0.3,1,13.4
0.23309,0.12684,0.3,1,13.4
0.28339,0.15993,0.3,1,13.4
0.29851,0.15968,0.3,1,13.4
0.32737,0.19957,0.3,1,13.4
0.36026,0.15782,0.3,1,13.4
0.41855,0.18512,0.3,1,13.4
0.49253,0.1918,0.3,1,13.4
0.50085,0.19966,0.3,1,13.4
0.56263,0.18969,0.3,1,13.4
0.49393,0.16742,0.3,1,13.4
0.52046,0.11892,0.3,1,13.4
0.54857,0.0857,0.3,1,13.4
0.62923,0.05534,0.3,1,13.4
0.50097,0.10528,0.3,1,13.4
0.02462,0.02787,0.5,1,13.4
0.02517,0.02823,0.5,1,13.4
0.02571,0.02842,0.5,1,13.4
0.02576,0.02944,0.5,1,13.4
0.02491,0.02963,0.5,1,13.4
0.0247,0.02848,0.5,1,13.4
0.02494,0.02895,0.5,1,13.4
0.02521,0.02876,0.5,1,13.4
0.02494,0.02895,0.5,1,13.4
0.02518,0.02765,0.5,1,13.4
0.02432,0.02816,0.5,1,13.4
0.04113,-0.00753,0.5,1,13.4
0.06189,-0.01309,0.5,1,13.4
0.06843,-0.00783,0.5,1,13.4
0.07062,-0.00523,0.5,1,13.4
0.07672,4.41E-04,0.5,1,13.4
0.07591,0.00401,0.5,1,13.4
0.07827,0.00589,0.5,1,13.4
0.0633,0.01809,0.5,1,13.4
0.0642,-0.01107,0.5,1,13.4
0.06431,-0.00129,0.5,1,13.4
0.08109,0.01019,0.5,1,13.4
0.08645,0.01097,0.5,1,13.4
0.06124,0.01884,0.5,1,13.4
0.08822,0.01362,0.5,1,13.4
0.08712,-0.00132,0.5,1,13.4
0.09461,0.01523,0.5,1,13.4
0.09658,0.01401,0.5,1,13.4
0.09585,0.01778,0.5,1,13.4
0.10182,0.01758,0.5,1,13.4
0.10321,0.01697,0.5,1,13.4
0.10557,0.01868,0.5,1,13.4
0.10716,0.02014,0.5,1,13.4
0.10946,0.02247,0.5,1,13.4
0.11325,0.02222,0.5,1,13.4
0.11601,0.02586,0.5,1,13.4
0.12043,0.02834,0.5,1,13.4
0.12406,0.03156,0.5,1,13.4
0.12845,0.03399,0.5,1,13.4
0.13647,0.03898,0.5,1,13.4
0.14212,0.04218,0.5,1,13.4
0.14837,0.04454,0.5,1,13.4
0.15801,0.04801,0.5,1,13.4
0.16641,0.05105,0.5,1,13.4
0.18109,0.05273,0.5,1,13.4
0.1902,0.05384,0.5,1,13.4
0.19788,0.05534,0.5,1,13.4
0.20681,0.05802,0.5,1,13.4
0.21626,0.05947,0.5,1,13.4
0.22326,0.06339,0.5,1,13.4
0.23149,0.06665,0.5,1,13.4
0.24097,0.07126,0.5,1,13.4
0.24421,0.07465,0.5,1,13.4
0.25772,0.08952,0.5,1,13.4
0.274,0.09485,0.5,1,13.4
0.27015,0.11216,0.5,1,13.4
0.27637,0.12914,0.5,1,13.4
0.29192,0.15846,0.5,1,13.4
0.31827,0.18063,0.5,1,13.4
0.3008,0.22219,0.5,1,13.4
0.34302,0.26456,0.5,1,13.4
0.35655,0.32174,0.5,1,13.4
0.52889,0.32132,0.5,1,13.4
0.64599,0.34595,0.5,1,13.4
0.64264,0.40947,0.5,1,13.4
0.7905,0.42937,0.5,1,13.4
0.80772,0.5952,0.5,1,13.4
1.0805,0.37534,0.5,1,13.4
1.1914,0.31847,0.5,1,13.4
1.1289,0.29004,0.5,1,13.4
-0.02216,0.05534,0.7,1,13.4
-0.02141,0.05601,0.7,1,13.4
-0.02059,0.05694,0.7,1,13.4
-0.01965,0.05725,0.7,1,13.4
-0.02132,0.05743,0.7,1,13.4
-0.02107,0.05824,0.7,1,13.4
-0.02062,0.05895,0.7,1,13.4
-0.02184,0.05874,0.7,1,13.4
-0.02003,0.05794,0.7,1,13.4
-0.02107,0.05824,0.7,1,13.4
-0.02128,0.05656,0.7,1,13.4
0.01102,-0.01249,0.7,1,13.4
0.04966,-0.01731,0.7,1,13.4
0.05596,0.02902,0.7,1,13.4
0.05003,-0.03037,0.7,1,13.4
0.05595,-0.00494,0.7,1,13.4
0.05343,0.01257,0.7,1,13.4
0.04837,0.02741,0.7,1,13.4
0.03981,0.03675,0.7,1,13.4
0.07669,0.01095,0.7,1,13.4
0.04755,-0.02607,0.7,1,13.4
0.05029,-0.01981,0.7,1,13.4
0.0519,-0.01526,0.7,1,13.4
0.05267,-0.01053,0.7,1,13.4
0.05368,-0.00767,0.7,1,13.4
0.05289,-0.00441,0.7,1,13.4
0.05321,-0.00148,0.7,1,13.4
0.05478,0,0.7,1,13.4
0.05968,0.00373,0.7,1,13.4
0.05939,0.00557,0.7,1,13.4
0.05848,0.00914,0.7,1,13.4
0.05798,0.01496,0.7,1,13.4
0.11203,0.03614,0.7,1,13.4
0.10761,0.04663,0.7,1,13.4
0.09951,0.05307,0.7,1,13.4
0.09068,0.06477,0.7,1,13.4
0.08273,0.07319,0.7,1,13.4
0.11018,0.04407,0.7,1,13.4
0.10294,0.05576,0.7,1,13.4
0.13839,0.0407,0.7,1,13.4
0.13222,0.05289,0.7,1,13.4
0.12418,0.06336,0.7,1,13.4
0.16639,0.05712,0.7,1,13.4
0.2034,0.07824,0.7,1,13.4
0.20686,0.06649,0.7,1,13.4
0.20585,0.07193,0.7,1,13.4
0.25321,0.07235,0.7,1,13.4
0.25186,0.07894,0.7,1,13.4
0.2992,0.08297,0.7,1,13.4
0.29164,0.08128,0.7,1,13.4
0.28979,0.08861,0.7,1,13.4
0.28979,0.08861,0.7,1,13.4
0.28979,0.08861,0.7,1,13.4
0.3355,0.09586,0.7,1,13.4
0.3355,0.09586,0.7,1,13.4
0.3355,0.09586,0.7,1,13.4
0.3355,0.14379,0.7,1,13.4
0.3355,0.14379,0.7,1,13.4
0.3355,0.19172,0.7,1,13.4
0.3355,0.19172,0.7,1,13.4
0.38654,0.28845,0.7,1,13.4
0.40043,0.33435,0.7,1,13.4
0.3355,0.38343,0.7,1,13.4
0.46165,0.50077,0.7,1,13.4
0.53431,0.61423,0.7,1,13.4
0.49268,0.75052,0.7,1,13.4
0.47929,0.86273,0.7,1,13.4
0.86273,1.0065,0.7,1,13.4
0.95858,1.2462,0.7,1,13.4
0.09525,-0.00159,0.3,3,13.4
0.09744,-0.00681,0.3,3,13.4
0.10105,-0.00647,0.3,3,13.4
0.10326,-0.00425,0.3,3,13.4
0.10438,-0.00181,0.3,3,13.4
0.10509,3.81E-04,0.3,3,13.4
0.10568,0.00203,0.3,3,13.4
0.1063,0.00341,0.3,3,13.4
0.10711,0.0047,0.3,3,13.4
0.10811,0.00579,0.3,3,13.4
0.10923,0.00679,0.3,3,13.4
0.11057,0.0076,0.3,3,13.4
0.11203,0.00839,0.3,3,13.4
0.11344,0.00904,0.3,3,13.4
0.11515,0.00934,0.3,3,13.4
0.11692,0.00966,0.3,3,13.4
0.11856,0.00961,0.3,3,13.4
0.12,0.00968,0.3,3,13.4
0.12155,0.00955,0.3,3,13.4
0.12299,0.0094,0.3,3,13.4
0.12413,0.00939,0.3,3,13.4
0.12546,0.00916,0.3,3,13.4
0.12661,0.00912,0.3,3,13.4
0.12772,0.00927,0.3,3,13.4
0.12923,0.00998,0.3,3,13.4
0.13246,0.01004,0.3,3,13.4
0.13351,0.0107,0.3,3,13.4
0.13512,0.01136,0.3,3,13.4
0.13676,0.01215,0.3,3,13.4
0.13905,0.01343,0.3,3,13.4
0.14073,0.01401,0.3,3,13.4
0.14343,0.01508,0.3,3,13.4
0.1454,0.01654,0.3,3,13.4
0.1479,0.01762,0.3,3,13.4
0.15086,0.0181,0.3,3,13.4
0.15321,0.0196,0.3,3,13.4
0.15572,0.02182,0.3,3,13.4
0.15839,0.02368,0.3,3,13.4
0.16102,0.02677,0.3,3,13.4
0.16358,0.03077,0.3,3,13.4
0.16414,0.03497,0.3,3,13.4
0.17035,0.04009,0.3,3,13.4
0.1734,0.04673,0.3,3,13.4
0.18113,0.05462,0.3,3,13.4
0.19007,0.06623,0.3,3,13.4
0.19535,0.07425,0.3,3,13.4
0.21066,0.08265,0.3,3,13.4
0.22747,0.09718,0.3,3,13.4
0.24903,0.10949,0.3,3,13.4
0.2691,0.12445,0.3,3,13.4
0.30404,0.12596,0.3,3,13.4
0.31794,0.12404,0.3,3,13.4
0.35174,0.11287,0.3,3,13.4
0.36463,0.09824,0.3,3,13.4
0.38858,0.06559,0.3,3,13.4
0.43497,0.13186,0.3,3,13.4
0.46694,0.05867,0.3,3,13.4
0.42938,0.0616,0.3,3,13.4
0.09342,9.44E-04,0.5,3,13.4
0.0956,-0.007,0.5,3,13.4
0.10088,-0.00732,0.5,3,13.4
0.10406,-0.00469,0.5,3,13.4
0.10556,-0.00199,0.5,3,13.4
0.10659,4.25E-04,0.5,3,13.4
0.10697,0.00236,0.5,3,13.4
0.1079,0.00371,0.5,3,13.4
0.10874,0.0052,0.5,3,13.4
0.10986,0.00617,0.5,3,13.4
0.11103,0.00725,0.5,3,13.4
0.11249,0.00814,0.5,3,13.4
0.11391,0.00893,0.5,3,13.4
0.11553,0.00932,0.5,3,13.4
0.11718,0.00967,0.5,3,13.4
0.11914,0.00989,0.5,3,13.4
0.12072,0.00963,0.5,3,13.4
0.12201,0.01003,0.5,3,13.4
0.12388,0.00951,0.5,3,13.4
0.12511,0.00969,0.5,3,13.4
0.12653,0.0098,0.5,3,13.4
0.12754,0.00965,0.5,3,13.4
0.12849,0.01005,0.5,3,13.4
0.12962,0.01022,0.5,3,13.4
0.13084,0.01099,0.5,3,13.4
0.13259,0.01161,0.5,3,13.4
0.13368,0.01239,0.5,3,13.4
0.13558,0.01361,0.5,3,13.4
0.13753,0.0147,0.5,3,13.4
0.13967,0.01646,0.5,3,13.4
0.14214,0.01699,0.5,3,13.4
0.14506,0.01844,0.5,3,13.4
0.14792,0.01973,0.5,3,13.4
0.15129,0.02174,0.5,3,13.4
0.15532,0.0223,0.5,3,13.4
0.15839,0.02405,0.5,3,13.4
0.16168,0.02588,0.5,3,13.4
0.16476,0.02854,0.5,3,13.4
0.16818,0.03131,0.5,3,13.4
0.17139,0.03502,0.5,3,13.4
0.17646,0.03922,0.5,3,13.4
0.17863,0.04554,0.5,3,13.4
0.18436,0.05136,0.5,3,13.4
0.19029,0.06067,0.5,3,13.4
0.19807,0.07032,0.5,3,13.4
0.20685,0.07948,0.5,3,13.4
0.21527,0.09261,0.5,3,13.4
0.23663,0.10533,0.5,3,13.4
0.24831,0.11815,0.5,3,13.4
0.27258,0.12831,0.5,3,13.4
0.29205,0.14098,0.5,3,13.4
0.31581,0.14428,0.5,3,13.4
0.33482,0.14996,0.5,3,13.4
0.3552,0.15376,0.5,3,13.4
0.38473,0.13789,0.5,3,13.4
0.41341,0.14196,0.5,3,13.4
0.41969,0.15028,0.5,3,13.4
0.46008,0.13466,0.5,3,13.4
0.50344,0.10726,0.5,3,13.4
0.50471,0.06814,0.5,3,13.4
0.08801,0.00911,0.7,3,13.4
0.0884,0.00882,0.7,3,13.4
0.09038,0.0097,0.7,3,13.4
0.09058,0.00956,0.7,3,13.4
0.0886,0.00911,0.7,3,13.4
0.0884,0.00882,0.7,3,13.4
0.08796,0.00901,0.7,3,13.4
0.09058,0.00956,0.7,3,13.4
0.088,0.00926,0.7,3,13.4
0.08786,0.00906,0.7,3,13.4
0.08855,0.00886,0.7,3,13.4
0.09553,-0.00821,0.7,3,13.4
0.10555,-0.01033,0.7,3,13.4
0.09969,-0.00767,0.7,3,13.4
0.1146,-0.00194,0.7,3,13.4
0.10877,-0.01159,0.7,3,13.4
0.10819,0.01098,0.7,3,13.4
0.10152,0.00684,0.7,3,13.4
0.10589,-0.00176,0.7,3,13.4
0.10759,-0.00279,0.7,3,13.4
0.11971,0.00832,0.7,3,13.4
0.11328,0.01,0.7,3,13.4
0.10818,0.00811,0.7,3,13.4
0.11918,0.00285,0.7,3,13.4
0.11798,0,0.7,3,13.4
0.11878,0.01114,0.7,3,13.4
0.11746,0.02237,0.7,3,13.4
0.12035,0.02096,0.7,3,13.4
0.12774,0.0192,0.7,3,13.4
0.11914,0.01318,0.7,3,13.4
0.12627,0.01452,0.7,3,13.4
0.12425,0.00835,0.7,3,13.4
0.13507,0.01199,0.7,3,13.4
0.12467,0.01483,0.7,3,13.4
0.12978,0.00623,0.7,3,13.4
0.12894,0.01697,0.7,3,13.4
0.13794,0.00695,0.7,3,13.4
0.13725,0.0154,0.7,3,13.4
0.13668,0.02248,0.7,3,13.4
0.15146,0.02456,0.7,3,13.4
0.14922,0.01364,0.7,3,13.4
0.148,0.01744,0.7,3,13.4
0.16443,0.02867,0.7,3,13.4
0.16894,0.03108,0.7,3,13.4
0.17749,0.02996,0.7,3,13.4
0.17961,0.02641,0.7,3,13.4
0.17943,0.02793,0.7,3,13.4
0.19567,0.02752,0.7,3,13.4
0.19546,0.02918,0.7,3,13.4
0.19523,0.03084,0.7,3,13.4
0.21161,0.04695,0.7,3,13.4
0.21161,0.04695,0.7,3,13.4
0.21161,0.04695,0.7,3,13.4
0.22746,0.06499,0.7,3,13.4
0.22746,0.06499,0.7,3,13.4
0.24371,0.08124,0.7,3,13.4
0.25995,0.09748,0.7,3,13.4
0.2762,0.11373,0.7,3,13.4
0.29245,0.11373,0.7,3,13.4
0.3087,0.12998,0.7,3,13.4
0.34119,0.14622,0.7,3,13.4
0.37369,0.14622,0.7,3,13.4
0.38993,0.16247,0.7,3,13.4
0.42243,0.17872,0.7,3,13.4
0.45492,0.17872,0.7,3,13.4
0.48742,0.17872,0.7,3,13.4
0.51991,0.17872,0.7,3,13.4
0.56865,0.17872,0.7,3,13.4
0.60115,0.16247,0.7,3,13.4
0.05137,0.00133,0.3,5,13.4
0.04991,0.00168,0.3,5,13.4
0.05004,0.00162,0.3,5,13.4
0.04996,0.0016,0.3,5,13.4
0.05007,0.00159,0.3,5,13.4
0.05001,0.00165,0.3,5,13.4
0.04989,0.00153,0.3,5,13.4
0.05001,0.00172,0.3,5,13.4
0.05007,0.00165,0.3,5,13.4
0.04997,0.00162,0.3,5,13.4
0.04996,0.00153,0.3,5,13.4
0.05122,-5.55E-04,0.3,5,13.4
0.05358,9.37E-05,0.3,5,13.4
0.05492,0.00462,0.3,5,13.4
0.05535,0.00232,0.3,5,13.4
0.05531,0.00339,0.3,5,13.4
0.05842,0.00796,0.3,5,13.4
0.05775,0.0076,0.3,5,13.4
0.05981,0.01046,0.3,5,13.4
0.06195,0.00995,0.3,5,13.4
0.06146,0.01112,0.3,5,13.4
0.06247,0.01173,0.3,5,13.4
0.06511,0.01146,0.3,5,13.4
0.06824,0.01353,0.3,5,13.4
0.07016,0.01661,0.3,5,13.4
0.07178,0.0161,0.3,5,13.4
0.07361,0.0176,0.3,5,13.4
0.07798,0.0179,0.3,5,13.4
0.08174,0.01936,0.3,5,13.4
0.085,0.0201,0.3,5,13.4
0.08827,0.02051,0.3,5,13.4
0.09156,0.02069,0.3,5,13.4
0.09468,0.02054,0.3,5,13.4
0.09787,0.0204,0.3,5,13.4
0.1008,0.02027,0.3,5,13.4
0.10358,0.0203,0.3,5,13.4
0.10645,0.02055,0.3,5,13.4
0.10928,0.02113,0.3,5,13.4
0.11155,0.02187,0.3,5,13.4
0.11483,0.02306,0.3,5,13.4
0.11858,0.02452,0.3,5,13.4
0.12309,0.0259,0.3,5,13.4
0.12657,0.02786,0.3,5,13.4
0.13157,0.03043,0.3,5,13.4
0.13837,0.03062,0.3,5,13.4
0.14439,0.03304,0.3,5,13.4
0.14888,0.03537,0.3,5,13.4
0.15619,0.03874,0.3,5,13.4
0.1624,0.04287,0.3,5,13.4
0.1671,0.04367,0.3,5,13.4
0.17461,0.04717,0.3,5,13.4
0.18526,0.0494,0.3,5,13.4
0.18706,0.05414,0.3,5,13.4
0.19914,0.05799,0.3,5,13.4
0.20666,0.06214,0.3,5,13.4
0.21512,0.06475,0.3,5,13.4
0.22662,0.06554,0.3,5,13.4
0.2393,0.06877,0.3,5,13.4
0.25514,0.07026,0.3,5,13.4
0.26715,0.06791,0.3,5,13.4
0.27771,0.06911,0.3,5,13.4
0.28942,0.06369,0.3,5,13.4
0.30038,0.05879,0.3,5,13.4
0.31592,0.05268,0.3,5,13.4
0.32117,0.04651,0.3,5,13.4
0.32427,0.03547,0.3,5,13.4
0.32699,0.02892,0.3,5,13.4
0.32513,0.01945,0.3,5,13.4
0.33007,0.0191,0.3,5,13.4
0.32907,0.01326,0.3,5,13.4
0.32972,0.00839,0.3,5,13.4
0.3176,-8.59E-04,0.3,5,13.4
0.29088,-0.01163,0.3,5,13.4
0.23258,-0.04186,0.3,5,13.4
0.24328,-0.01453,0.3,5,13.4
0.04809,0.00397,0.5,5,13.4
0.05067,-5.50E-04,0.5,5,13.4
0.05414,-2.52E-04,0.5,5,13.4
0.05653,0.0016,0.5,5,13.4
0.05799,0.0035,0.5,5,13.4
0.05917,0.00515,0.5,5,13.4
0.06044,0.00656,0.5,5,13.4
0.06165,0.00777,0.5,5,13.4
0.06309,0.00878,0.5,5,13.4
0.06454,0.0096,0.5,5,13.4
0.0663,0.01052,0.5,5,13.4
